0	1	2
2029	201	4
386	1632	5
2464	784	4
2363	47	2
1114	127	3
2024	258	3
2066	609	4
3808	320	3
109	155	3
3618	581	3
1885	1542	4
6	325	4
2871	291	5
666	2166	3
2543	1539	3
387	1059	4
925	406	5
356	256	5
2661	1675	5
1318	994	4
3174	1017	3
1461	230	3
2474	259	5
956	1303	3
2445	367	1
863	644	3
4006	1229	2
2482	67	3
1462	139	5
2369	3	5
1257	404	4
3853	140	2
176	155	3
2718	628	4
3719	1563	4
3448	2233	1
791	1243	4
228	1096	3
848	349	4
2126	1374	5
513	477	3
636	2144	2
98	1785	3
402	23	5
1322	442	4
2332	855	4
575	1336	5
1653	2234	4
2042	668	4
1424	622	3
3376	809	3
2671	1060	4
3308	1462	4
141	153	5
1182	298	3
540	1316	4
307	625	3
3228	976	4
3034	36	3
290	44	4
137	1319	4
1898	275	5
320	1004	5
1343	2194	3
666	80	2
2933	276	1
865	494	3
1785	1395	4
526	1290	4
2013	601	4
3861	893	4
1000	942	3
457	449	3
234	257	5
1270	625	5
746	1067	2
542	441	3
1437	884	4
1878	487	4
594	496	4
2325	1023	4
621	659	2
786	742	4
843	288	3
2722	934	4
1562	179	5
2855	246	4
788	344	4
771	1103	4
2873	198	5
1518	715	4
1159	708	4
589	1037	4
3320	689	1
4103	335	2
390	947	2
3128	483	5
995	554	4
1232	186	3
2866	451	4
1325	869	3
793	383	4
790	1796	4
2155	142	4
368	1271	2
581	461	3
1606	1010	3
294	2106	3
2332	1034	4
809	269	1
1194	965	4
1800	201	3
1674	437	3
1395	904	3
1212	52	3
2520	977	4
483	490	4
3781	557	3
1557	280	2
1262	842	4
314	172	3
2643	757	4
1549	963	3
201	275	3
2528	1079	4
356	95	3
510	220	5
174	1810	3
304	1344	2
1611	1030	1
2383	2133	3
763	1048	4
484	593	4
2332	302	4
2768	235	3
3619	1416	4
2448	280	4
3495	1578	4
1274	1128	3
1596	523	4
1889	1837	4
4104	88	3
756	1071	2
1280	426	4
3986	1094	4
2219	601	5
1110	478	1
1120	201	4
1334	2108	3
1168	36	5
4105	1325	2
1670	608	3
523	385	2
681	1034	3
203	479	3
49	260	3
3003	1048	3
3725	511	4
2762	448	4
294	1016	4
479	101	4
1750	1744	5
888	430	2
262	786	5
2977	158	4
1444	545	4
4106	367	4
4107	830	3
2507	381	4
1356	825	4
1515	151	5
2302	1079	3
862	769	3
633	300	5
2762	69	2
2211	880	2
2822	894	4
1222	2121	1
439	1866	1
3316	1445	4
799	1260	3
4108	619	4
2398	477	4
120	33	3
2677	1340	1
1947	836	3
1558	31	4
1079	1258	4
3967	786	4
1437	122	1
172	376	5
2383	124	5
4109	32	3
1601	1371	4
38	152	1
166	275	2
252	936	4
4110	581	5
3600	104	4
877	479	4
2736	717	5
2161	65	5
3031	389	5
1902	1351	2
1565	1736	2
695	319	4
1114	369	2
2241	773	4
279	2029	2
2702	483	3
767	1985	3
1931	448	5
892	1101	4
1234	311	2
1686	1252	1
2074	202	3
2222	357	4
828	242	3
4111	1010	4
102	1924	5
4096	32	3
848	75	4
1223	448	5
170	535	5
1316	1464	5
2749	776	4
4112	283	4
362	705	3
53	589	4
2771	161	5
3706	28	5
1642	1285	1
1145	973	4
787	378	3
1793	2007	2
1192	326	4
3579	583	2
2725	1152	1
1305	112	5
3288	949	3
2422	226	3
276	898	2
2083	183	1
2394	444	5
2493	140	1
4113	105	4
3017	463	3
1419	270	3
1918	2235	1
2083	629	4
3257	241	3
3205	179	4
2618	786	4
2608	266	3
966	372	4
2956	454	2
1168	548	4
8	1243	3
1151	542	4
1828	1348	3
3441	286	4
1610	1066	4
2489	140	4
1369	642	4
1417	9	5
370	490	5
1307	677	3
953	1151	3
785	246	1
1653	2236	4
2116	914	3
789	2193	5
1399	94	5
163	439	3
799	677	2
309	477	3
1799	1634	4
177	1103	3
771	759	2
39	177	1
624	455	3
2277	371	3
3378	553	3
1045	641	3
1823	438	4
1049	2110	5
872	714	3
4008	643	3
665	96	4
812	402	2
1648	550	4
3981	1573	4
2024	600	4
3348	712	4
362	5	4
912	1932	5
2107	96	3
3765	135	2
252	429	4
3908	1121	4
238	1124	1
2313	1691	3
219	1571	3
36	1481	4
598	752	4
3669	687	4
541	734	3
233	468	4
635	1136	2
2952	186	5
936	1275	2
62	328	3
1424	420	4
2696	110	3
3367	929	1
960	991	5
1014	356	4
1254	249	5
3182	1277	4
428	1252	4
1909	320	5
3134	1682	5
2589	368	4
489	1286	3
1839	63	4
1981	1859	4
4114	267	4
1019	447	4
636	2158	3
263	1365	3
613	454	2
2877	426	5
158	647	3
1410	54	2
2734	978	5
989	1778	3
902	963	4
1196	933	1
3765	150	3
1769	1079	4
678	1278	3
1698	259	5
731	550	4
2681	131	3
1174	403	4
183	188	4
777	713	4
202	593	5
2914	603	3
1458	724	4
2816	42	3
899	1778	3
1920	329	3
267	14	4
58	674	4
147	947	4
3534	14	5
1151	1684	1
2611	450	5
440	811	3
3036	1834	3
4066	915	5
278	533	5
606	701	4
832	36	5
1704	1333	3
471	98	4
375	1032	4
121	152	2
328	973	3
3704	8	5
356	544	3
350	343	1
2926	215	4
513	660	3
4115	1877	4
2068	99	3
2298	1018	5
10	1915	2
2157	237	5
1334	79	4
1533	1195	2
974	8	3
1391	11	2
569	1242	4
2719	80	3
3364	1678	3
2128	42	4
180	409	2
254	223	5
25	1008	4
2300	102	4
2361	1531	3
613	1325	2
2676	1446	3
488	887	1
2975	271	4
397	362	1
1619	447	4
4116	1062	5
156	1004	3
389	736	3
4117	1094	2
1730	693	4
2804	1200	2
1675	525	3
398	701	1
178	1370	4
677	1354	4
1053	1427	2
358	152	2
713	313	3
4093	683	4
3927	1119	4
1640	1522	2
829	1944	3
122	412	4
1648	1573	1
1022	550	3
1800	1095	4
992	132	2
1852	880	2
1132	1967	1
101	756	4
3040	965	4
291	1103	3
252	542	5
3890	971	2
2296	3	5
1441	41	4
2231	834	4
82	2185	4
480	267	2
90	1174	5
256	1425	5
2405	1849	2
2956	683	4
3777	44	5
794	1481	2
2628	1252	4
1143	75	3
2421	2179	4
1214	49	3
3925	390	5
633	254	1
349	355	5
1203	127	3
3214	356	3
1638	991	3
539	716	4
2552	1346	5
973	1730	3
2490	468	5
2973	736	5
1560	965	4
1091	63	3
602	581	4
1710	128	3
3708	1327	2
3517	385	3
829	1054	5
2030	1845	2
1533	1305	5
2608	822	4
2881	1747	4
508	375	4
4118	326	4
638	863	2
665	2010	3
516	688	5
47	2068	4
2700	201	4
2589	51	3
2904	941	4
3239	62	5
2546	734	4
1740	1341	3
2174	2237	4
678	91	5
2894	1747	4
2969	1048	5
531	1856	1
46	1869	2
471	1199	4
90	758	4
3495	1452	3
3468	1228	5
581	745	2
426	1387	1
1067	999	2
2277	1961	3
499	1207	1
3152	643	5
575	394	3
1077	977	5
769	276	1
1115	1645	4
2729	460	4
888	68	3
1361	126	4
1168	577	4
1118	890	4
2107	2069	5
189	25	2
1409	1788	5
4119	23	5
1003	657	3
2452	2238	4
535	898	3
775	748	4
1889	1154	4
2001	574	4
328	3	4
660	1374	2
2141	805	4
2284	140	3
1003	1690	4
3282	991	4
664	1241	5
808	103	4
3818	39	5
1706	1188	3
2829	2011	4
2163	267	4
4120	1093	2
170	672	2
4121	914	5
2605	820	4
1223	489	4
788	98	3
585	914	4
3136	794	3
278	1364	5
940	130	5
1437	155	4
3914	707	4
643	671	4
1502	786	5
2859	0	4
4122	2103	4
2688	443	2
66	1138	5
916	1864	5
2742	155	4
361	1913	5
2749	679	5
1257	584	3
518	176	1
1580	49	5
729	96	4
1536	773	3
2326	1561	5
1265	63	5
3916	261	4
236	270	2
1533	951	5
1203	1816	2
432	1241	5
1686	808	2
2017	170	5
2488	1877	4
2793	1234	2
1212	1461	3
3487	1307	4
1753	736	4
1003	808	4
177	1136	2
1587	789	3
2410	712	4
546	739	5
1721	320	5
3562	259	1
3513	1434	3
539	1870	2
4123	264	3
2216	1918	4
18	1161	5
872	509	3
600	431	5
1172	840	4
488	401	2
2206	981	2
1613	782	4
875	186	5
1462	18	4
4041	76	4
337	2158	3
2524	897	1
772	725	3
850	1836	3
292	335	2
1458	1320	2
1192	693	4
586	589	3
1687	889	1
2182	364	3
2202	500	4
2963	349	5
239	209	3
217	1502	1
174	207	4
2366	1354	4
1435	380	5
982	1301	4
738	519	4
840	36	4
181	1079	4
1913	1127	4
1258	595	5
4124	901	4
1918	170	4
2131	91	4
771	1435	3
4125	81	4
2655	1707	2
1305	399	5
52	1905	3
931	349	3
2810	1240	5
2719	1121	4
549	2180	3
1455	857	3
1087	1745	2
151	2237	2
51	448	3
1648	980	5
2103	325	5
320	87	5
3751	840	5
730	1267	3
1696	1095	3
3468	1344	5
2343	398	4
1533	245	5
1095	973	1
1152	380	4
1576	384	1
1384	181	4
1260	1366	3
3393	885	2
1384	356	4
574	450	5
4126	119	3
639	543	3
72	385	5
789	420	5
277	1304	5
1167	2074	3
4127	379	4
3427	1301	4
4128	1001	5
1040	878	2
1021	1380	1
155	1234	4
3492	372	4
315	604	3
992	778	2
198	606	2
795	444	4
1557	884	5
134	733	5
3559	831	3
2751	458	4
1775	1778	2
2955	267	3
854	1749	1
1296	555	4
4103	202	2
554	615	3
1441	1007	2
549	52	4
4129	672	3
717	1182	4
2215	289	2
3307	294	3
1964	57	1
2369	399	5
1732	373	4
1966	31	5
1037	1185	4
2876	96	3
3577	162	5
1566	1166	4
2505	517	3
2553	877	4
835	1427	1
3783	1166	4
4130	1986	5
1057	1340	3
1060	720	3
3969	342	4
4131	1507	3
1899	1020	4
672	1171	1
1063	295	3
4132	116	5
314	1148	4
542	336	2
341	679	4
1529	364	1
2319	674	2
327	1483	4
611	977	4
1992	1019	3
3291	23	5
3603	928	3
2310	230	5
1204	289	5
2713	739	4
2667	364	5
2400	208	2
2699	1683	4
2250	1316	3
1359	557	3
2704	509	5
1893	643	2
2808	316	5
83	78	3
4133	134	5
1862	857	3
1742	924	3
2068	291	5
2417	739	4
1419	704	4
285	773	4
1039	996	2
737	1883	1
291	839	4
1590	223	3
2044	2130	5
459	984	3
2343	1791	4
46	632	2
121	2116	4
212	926	3
2361	186	4
3100	1316	2
4134	113	1
956	387	3
1020	434	5
98	1412	4
2068	991	5
753	21	3
2403	1533	4
368	361	3
64	746	4
231	473	5
2181	1312	2
3305	1059	2
3796	639	3
1284	8	5
1144	246	4
2684	199	5
669	1581	4
3812	556	3
178	27	4
956	337	5
2549	1186	4
484	221	4
2168	1038	4
3837	538	5
477	473	4
2885	426	4
2333	476	5
527	626	4
3319	417	1
233	1591	1
1457	1590	3
1215	322	5
2759	384	2
2034	1851	3
683	112	5
737	1086	3
822	215	3
293	2091	2
546	182	4
450	140	5
3819	434	5
2233	955	4
1337	468	4
1688	800	3
1678	713	3
263	1103	3
600	547	4
1810	63	4
860	1394	5
29	351	2
2466	1316	3
436	791	4
421	1010	4
1209	562	4
209	589	2
3119	1179	5
1220	274	3
518	903	4
1027	31	2
4135	1189	4
1783	823	3
359	806	4
2200	417	3
2116	704	4
399	773	5
276	241	3
794	511	3
1797	924	4
1745	833	2
804	564	2
3059	963	4
1619	1091	3
1525	2239	3
45	1566	4
772	117	4
1033	419	4
3118	935	4
1095	445	3
304	1851	4
3715	308	4
1378	601	5
2716	1151	3
2385	689	2
1158	584	3
167	647	2
229	110	4
231	1088	3
35	781	5
349	1805	4
4060	463	4
737	239	3
1866	124	4
3432	261	2
2116	67	4
2785	23	5
2663	283	5
2181	257	5
1011	773	4
1936	1687	5
1200	29	3
3207	248	5
667	375	4
2172	1817	2
1918	1603	4
811	1073	3
1385	1256	2
728	2158	3
422	400	2
1113	389	5
990	710	4
1327	561	4
1889	319	4
1391	221	2
2656	6	4
1455	1749	3
421	1182	3
989	713	3
356	491	4
4120	122	5
69	295	3
294	1913	2
422	177	3
2024	364	2
3151	643	4
2181	1559	1
1363	51	2
371	1395	3
1633	156	5
1418	1180	5
146	215	3
541	1269	2
2266	1649	3
1339	1446	5
1989	1986	4
4136	108	5
2406	581	4
2489	618	2
1187	1088	4
2961	264	4
2380	235	3
1233	199	3
742	1051	5
253	2207	2
4137	51	1
410	2240	5
4138	50	5
1066	76	5
2520	256	5
1016	378	3
2438	894	2
709	643	3
3796	894	1
182	460	4
1003	795	5
3431	62	2
673	481	4
1530	207	5
1938	1398	1
591	1406	2
1475	44	3
3748	660	3
32	633	5
1974	602	3
1825	1538	4
368	1019	2
4139	344	5
2965	153	4
992	127	5
1174	513	4
851	1460	1
2590	593	5
2526	1348	4
1035	665	4
2208	278	5
1681	334	4
4140	294	5
1009	292	2
3584	363	3
756	991	5
2224	224	3
1086	2116	4
4057	757	4
1136	329	3
2506	1343	5
887	936	5
2407	332	4
3811	1407	4
430	1559	3
1742	18	4
742	1109	3
2667	31	4
1262	2141	2
1909	1522	3
974	619	3
938	1103	3
3877	137	4
4141	2241	4
2313	407	5
1988	2242	2
73	1179	2
2186	1732	5
426	1725	2
3272	344	4
2752	1824	2
147	1776	3
859	2243	5
1949	909	2
2997	23	4
2061	643	1
1800	220	5
1093	982	1
91	1428	5
2111	1887	5
1929	885	4
1668	595	4
1168	2140	2
892	148	4
1410	237	1
474	1132	4
4071	1316	4
644	2158	3
232	1062	2
1797	773	4
1392	493	3
786	682	3
1812	23	5
832	1785	3
1186	1604	3
4142	671	3
1305	1749	4
641	602	5
748	653	4
54	591	3
3183	98	4
3234	693	4
1182	1046	3
2472	407	3
4114	906	2
2366	451	2
666	1988	4
2302	391	5
4143	650	4
1578	367	4
2838	289	4
725	21	2
262	1576	4
501	198	5
3262	1452	4
1953	200	5
1979	407	2
4005	437	4
975	257	4
742	223	4
4144	1765	4
1232	2244	1
1117	289	4
2326	460	5
2139	1107	3
885	2	4
3614	828	5
1136	463	5
1959	77	2
3499	2245	4
541	381	5
676	94	3
2304	1131	3
3582	1184	4
432	208	4
2394	1468	5
1049	2228	3
30	44	2
69	878	2
1698	1375	5
4145	370	2
518	2246	1
3125	419	2
2804	566	4
3207	414	4
4146	1275	3
2036	286	5
1385	1926	3
303	312	5
159	912	3
2050	281	5
1252	2247	3
4147	250	4
3992	779	5
889	2089	4
846	1007	4
1840	80	3
3213	179	5
877	609	4
1902	762	3
936	666	2
310	287	5
2963	1506	4
639	805	4
1469	534	2
1031	438	4
1776	183	2
1452	991	4
518	477	4
677	538	4
2756	124	3
212	644	4
3311	423	4
1343	984	4
2752	658	5
224	239	4
3461	1161	5
1883	5	5
1033	991	5
1250	996	4
989	1244	4
2650	494	3
250	622	3
1542	312	3
137	575	2
134	595	3
4148	823	3
499	674	1
1625	557	3
158	658	4
2971	1901	3
471	332	3
983	334	4
293	675	3
4149	88	5
676	103	3
2163	712	4
850	600	5
1502	1092	3
2134	326	5
1606	153	1
255	926	2
186	319	4
1663	329	3
513	89	2
989	491	3
2221	991	5
2849	2248	4
208	1604	3
1003	2173	4
4150	595	4
15	1714	3
606	308	4
1147	182	5
404	1237	3
1959	1678	1
2470	169	4
3234	172	5
422	576	3
892	939	3
1206	1102	3
468	353	4
685	1049	4
1533	1822	4
1496	524	1
2516	1059	4
1115	166	4
366	329	5
1081	2195	3
2414	212	4
175	333	4
1144	1778	4
1156	2121	1
91	1002	3
1270	416	4
4149	158	5
1343	285	3
1007	389	5
1931	468	4
600	349	4
49	1241	4
781	600	5
399	906	5
4151	724	5
148	579	2
3000	1240	3
2018	408	2
1440	212	3
1508	372	3
177	1654	3
3134	1036	3
412	507	2
755	936	3
1602	23	3
4152	683	5
3941	1325	5
2860	449	2
4153	437	4
3538	1108	4
1171	656	3
2032	312	3
1959	1409	3
791	9	3
3852	537	4
549	469	3
531	186	5
3641	784	4
2298	1388	5
1175	44	4
1167	1877	3
966	611	3
977	1426	4
268	94	4
2889	2109	3
357	313	4
1792	718	3
2300	766	5
1133	360	5
2071	225	4
3224	975	3
2991	779	1
3591	453	4
174	1326	3
2104	1001	4
1594	1698	3
765	497	5
709	419	3
1020	1675	4
1482	848	5
2077	879	5
941	254	4
1017	1796	4
32	923	1
1235	181	3
1498	277	3
3036	937	3
728	2218	2
368	456	3
336	1275	1
890	1140	3
1931	374	5
2282	381	4
2845	1565	5
2146	733	5
2793	1180	3
306	915	3
795	158	3
178	436	4
193	1869	3
672	1612	1
229	1152	5
2881	363	2
1557	1102	1
307	645	3
289	1604	4
4154	106	5
626	376	4
2644	1088	2
598	419	3
3542	96	3
460	968	5
585	1904	2
2904	75	3
4155	936	4
1151	2249	3
540	941	4
549	2027	3
1383	357	2
1385	485	4
2159	173	5
2224	1125	3
411	1334	4
1474	2207	2
3968	720	4
3317	1214	4
946	2234	5
1018	147	3
350	1614	3
49	766	4
3597	162	4
2363	24	5
870	629	3
1406	344	3
1189	2097	2
2141	2250	3
2703	1563	5
416	600	3
2070	1438	3
1449	117	3
2407	1210	2
54	2046	3
3860	1569	3
2467	811	5
2224	1228	4
2787	112	5
253	2251	4
1670	769	3
3036	509	3
539	600	5
791	575	4
758	273	5
630	567	5
255	1076	1
2931	446	3
3958	877	5
427	1932	5
1033	1287	4
1557	924	4
948	556	4
474	653	4
2300	1102	4
1904	666	3
2722	584	3
504	2252	3
1701	798	3
309	378	3
1036	809	3
22	2253	4
1338	179	4
2296	245	3
990	130	5
12	426	5
3870	1062	4
1095	1282	1
21	82	1
2565	359	2
157	195	3
3183	1034	3
730	405	3
3174	776	4
1501	944	3
1687	588	4
178	322	4
870	1140	4
4072	773	3
2163	179	5
4156	1257	1
618	291	3
1684	1608	1
2200	661	4
460	1558	5
681	1337	3
3052	568	3
2311	83	2
632	312	4
2192	377	4
3151	44	5
80	1019	5
236	732	3
3684	707	5
285	390	3
2161	331	3
3105	76	4
1467	137	5
2144	348	4
1256	593	5
3327	126	2
1078	924	4
1124	1003	5
142	158	4
1614	1379	4
530	901	3
1426	463	4
1081	688	4
3483	1688	2
3086	1234	3
543	235	3
96	1608	1
1151	606	3
3029	273	5
446	943	3
4130	404	5
2397	501	2
1619	387	2
426	1016	4
3208	936	5
1266	406	5
2318	142	5
118	1205	3
1100	24	4
1286	1590	4
747	197	5
4157	1954	1
1715	14	3
1007	1613	5
3612	289	4
763	1418	2
2277	1667	3
1855	865	4
2612	300	5
2446	691	4
148	1240	3
1907	983	3
652	226	4
3160	760	4
3194	991	5
418	938	3
244	215	5
277	671	3
1206	956	4
3594	17	4
2253	963	5
699	749	4
3977	793	3
1170	538	2
1256	545	1
1875	855	4
535	110	4
3450	447	3
2482	113	2
1097	76	4
3114	1736	3
1565	397	5
1304	403	4
285	126	3
3675	308	4
3013	404	4
3177	1612	1
165	609	4
1214	1331	3
540	559	4
1131	691	3
2963	1094	2
389	108	5
1362	965	3
163	613	5
350	775	3
3770	2254	3
1824	43	5
526	77	3
49	723	4
1181	386	4
1419	1168	2
314	1601	4
1702	245	2
2526	520	5
3388	1519	4
2310	283	4
367	2255	4
1361	212	5
367	225	3
3359	914	4
1468	914	5
2700	1076	2
985	1640	3
859	1136	1
148	1557	5
1639	851	4
1480	1004	5
77	1063	5
3608	1249	5
3889	281	4
2846	2150	5
2459	684	4
1334	83	4
1496	1425	4
1015	36	4
1578	492	1
633	356	3
3116	149	4
946	1824	2
2481	1864	5
3063	315	3
1923	1290	4
294	444	4
978	517	5
3340	98	1
2146	242	4
459	267	5
129	1995	2
4158	1186	5
4099	179	5
240	1126	4
517	1341	4
346	1397	2
2420	713	4
1483	196	3
1481	13	3
396	755	4
2871	124	4
4145	557	3
4159	385	3
340	243	2
2959	437	4
1708	131	5
4160	9	4
121	911	3
2721	912	2
1153	1830	5
1113	493	2
729	449	4
291	1558	5
2354	1366	4
3415	131	4
4161	5	4
2596	1001	4
1957	31	4
1497	577	4
701	511	4
314	963	5
1031	628	3
2078	1010	5
4162	187	4
555	994	3
4163	136	5
216	1018	4
1745	1068	3
1191	1038	4
818	220	5
763	75	3
541	3	5
684	350	4
1200	994	3
2698	994	3
3546	943	4
621	329	1
155	351	3
1199	446	3
1836	141	4
574	307	4
162	1027	5
1208	993	3
1993	463	3
626	87	3
501	373	1
2402	1084	3
1769	741	4
418	483	3
517	334	4
1025	1590	4
14	140	3
1630	489	2
2810	391	3
1081	449	2
3863	98	1
2064	264	3
388	1316	3
1125	412	3
309	1102	3
399	1869	3
2981	394	3
1663	291	4
2005	1027	3
4164	287	3
2024	749	3
3066	549	4
1455	589	2
3812	1576	3
225	1409	4
2549	201	5
534	2076	3
1947	429	3
2451	36	4
109	160	5
571	1075	1
4165	1309	5
1369	1370	3
474	132	3
875	2256	3
1890	89	4
4005	23	5
59	262	4
4166	123	4
148	181	3
1424	495	5
961	319	3
3063	691	4
306	1835	3
2072	287	3
1794	677	5
2049	905	3
962	1371	3
3380	673	4
71	958	4
728	402	4
428	840	4
187	468	5
1174	941	5
1162	745	4
1497	1587	1
39	28	5
2550	36	5
1304	428	4
790	326	3
3240	1098	4
647	1695	5
2111	1135	4
1836	517	4
522	1275	3
1339	479	3
341	669	5
2082	595	5
3320	2257	5
2771	816	5
3872	514	5
959	1266	4
259	226	3
3930	2048	4
1030	172	5
1020	1597	5
1177	162	4
3448	1699	1
666	269	4
957	2258	2
99	731	3
1352	6	4
1449	1022	3
1212	494	3
2199	629	3
2050	1294	2
2675	953	3
327	285	4
442	1021	3
725	160	4
2306	85	5
3691	7	4
341	275	2
4167	261	3
2807	656	4
3571	643	4
3477	87	3
3275	272	4
940	928	5
1959	339	5
137	1296	3
660	44	4
1730	370	3
4168	68	4
4169	23	4
2592	97	4
585	307	4
363	274	3
1482	339	4
1684	880	5
608	851	3
1138	42	3
1582	560	3
3139	2202	3
1878	14	5
212	161	4
1545	557	3
414	1260	3
2539	2259	3
1352	5	5
587	1264	2
2086	326	4
190	1268	4
141	395	2
3643	991	5
1003	853	3
2597	211	2
1830	2260	4
1951	440	5
885	734	4
182	1762	3
2414	1660	3
2043	881	3
341	928	4
208	264	3
788	1057	4
3783	162	3
2939	1196	5
231	1042	3
179	2261	2
147	1191	3
253	412	5
4042	294	5
2782	800	2
681	70	3
3214	2262	3
2547	853	5
1380	196	5
2298	83	5
1044	395	2
2061	1062	4
1002	600	5
2204	404	4
49	320	3
4170	707	5
426	641	2
2977	173	4
1272	1063	3
2515	585	5
632	483	3
829	155	5
1475	42	4
320	886	4
1025	1558	4
399	1370	5
3848	714	4
49	597	4
326	949	2
1114	980	4
1000	731	2
1305	583	1
46	1083	3
1348	404	5
64	535	4
91	887	5
4171	903	4
4172	677	3
981	629	3
1881	497	4
739	1535	3
1620	926	4
2762	76	5
804	1118	4
555	389	4
2115	489	4
1385	619	5
2517	348	4
2549	1413	4
490	140	3
1708	1118	3
2688	52	2
106	1874	3
2776	28	4
2606	1254	1
527	926	5
714	167	3
304	1394	3
944	658	5
389	325	4
232	1392	4
291	675	4
1029	991	3
1054	963	5
1160	908	4
3318	85	4
2124	124	2
932	739	3
1302	684	4
1103	138	4
1063	1215	3
2518	1078	4
2857	809	5
2873	828	4
2001	1059	4
701	42	4
2334	1267	5
263	2263	2
2619	273	5
1132	23	4
2938	1635	3
2597	207	3
873	256	4
2163	355	4
2496	739	3
714	956	5
2159	23	2
1420	193	3
2952	783	3
327	96	2
1987	107	2
617	243	3
21	1180	3
1054	1571	3
277	1969	4
586	215	4
310	551	4
4173	264	5
2858	447	3
4095	1125	3
2763	151	2
1353	107	3
3299	292	5
2414	860	5
719	725	4
277	531	2
58	1234	5
1355	1438	2
2380	328	3
191	624	3
734	549	3
1605	6	4
311	85	2
1543	275	4
2320	3	5
3637	405	3
4174	134	2
20	1919	3
795	1348	4
3093	1214	3
3257	1060	5
2443	344	5
1003	596	5
2071	538	5
301	707	5
567	404	3
2307	404	4
1385	1788	4
3969	947	4
1829	316	5
555	440	3
247	399	4
1174	742	4
2776	1742	3
818	80	5
1469	632	4
2933	632	2
414	964	4
1047	496	5
2479	706	3
1473	708	5
1485	1363	5
526	49	4
3586	478	4
1446	1851	3
1664	91	4
4175	1038	4
3624	109	5
4176	24	4
2009	116	3
1051	996	4
326	368	5
413	666	4
661	192	5
1124	485	2
2384	261	3
839	0	5
1852	1316	3
518	1445	5
3640	328	4
885	870	1
2152	294	5
2304	980	5
2629	24	4
660	76	4
289	152	4
2323	855	1
4097	357	4
1373	294	3
469	1433	4
799	1360	3
32	407	3
965	646	5
1235	1196	2
1042	2231	3
4177	53	1
3211	300	3
157	215	3
548	1268	2
501	1001	4
3280	940	5
3590	409	3
543	1633	3
1128	198	2
517	1805	4
1721	140	5
3582	1018	4
965	1427	3
1653	107	3
163	1009	3
1970	1483	2
4178	161	4
2062	511	4
2819	105	3
3995	759	4
263	1535	3
3559	165	2
1409	1558	3
41	32	4
361	1228	2
629	53	3
2050	301	3
2747	1253	4
1200	331	2
2031	28	5
1703	179	4
1071	267	4
890	328	5
2004	1447	4
877	1509	4
1196	106	3
1378	1101	3
1195	889	4
662	963	4
522	717	3
1375	91	3
3448	161	4
1110	877	3
1329	549	4
3615	1587	1
3340	1062	5
413	161	2
1825	32	3
930	124	4
1177	783	2
1965	0	5
214	31	4
2139	363	1
1407	357	3
21	1440	1
2518	1311	3
3863	1018	5
182	0	4
3133	294	4
23	1055	1
4179	679	5
2171	389	5
504	329	4
2806	2251	3
36	25	4
4180	1128	5
4181	993	1
1362	17	4
807	1737	2
4182	880	3
3414	389	4
137	2264	1
3277	1483	5
244	250	4
1708	1101	4
227	183	1
912	1576	1
310	1121	5
923	2127	1
656	1672	4
151	215	4
475	180	3
1273	291	4
199	1056	3
177	1750	3
1036	671	3
2763	458	3
119	1416	5
147	643	2
1813	808	3
306	721	1
3326	897	4
713	492	2
1056	252	4
2818	363	5
2280	1824	3
820	496	3
1989	905	3
2943	767	3
263	1850	3
2649	699	3
1444	334	4
743	283	3
178	1800	3
1291	217	3
974	1511	3
440	1222	5
440	666	2
2480	152	2
3952	414	1
1925	182	4
2598	1333	5
549	591	3
277	1489	2
801	63	4
2422	397	4
3318	941	4
165	550	5
3019	526	2
87	1536	3
3637	447	4
3118	1072	4
353	201	4
1812	412	5
1418	193	2
1720	950	4
1172	26	2
2698	41	3
3409	1178	4
1199	726	4
129	187	4
2549	446	4
1057	7	4
2709	906	1
906	589	4
1290	2265	4
4183	1125	3
2518	1641	4
1486	217	3
1618	1280	4
4184	41	5
3808	1121	4
3570	161	3
2761	194	4
1871	632	4
719	1017	5
1314	1204	2
3947	1774	4
169	763	3
847	252	1
328	1555	4
6	235	3
875	1018	4
788	436	3
1659	98	1
2576	911	2
546	1242	4
3386	31	5
2089	376	5
1663	1364	4
4111	814	4
3323	416	3
2031	356	4
77	68	3
2380	738	3
2328	1411	3
1118	2190	4
585	1629	4
1915	389	5
361	2010	4
1937	973	5
353	620	4
807	242	5
1416	4	5
1700	300	5
1208	307	5
1023	86	4
54	1154	4
4185	1574	5
4186	429	4
285	150	3
2881	425	4
1014	395	3
1446	363	5
4187	1409	5
3609	419	4
612	1216	4
1961	263	3
2277	1325	4
600	1595	4
334	884	5
3111	397	4
1655	1379	4
901	643	5
2885	1154	4
2836	208	3
639	438	5
1105	2154	3
2397	134	2
2211	1824	2
4188	82	4
64	908	4
978	557	2
450	1718	2
681	1044	3
283	420	4
269	1398	3
1902	658	5
2083	342	3
677	1587	1
687	1034	4
1609	36	3
1246	1554	5
3142	240	5
2422	926	4
3262	1079	4
956	2181	3
2501	259	5
1087	76	4
550	1240	4
368	1837	4
1644	13	4
2361	68	4
2919	336	4
3318	1446	5
2303	308	4
1017	507	2
284	308	4
1912	443	2
3458	713	4
45	253	2
602	666	4
44	342	4
2158	666	3
1154	728	5
1913	1471	4
1213	1890	3
4157	1573	4
2333	665	5
177	2188	1
878	1240	4
2414	1943	4
2009	616	1
1018	800	4
363	675	3
3951	980	5
4048	2002	3
