Image Name,Keywords
B0082IFMAA,"Category: Baby Care, Age Group: Infant, Purpose: Cleaning, Material: Plastic, Usage Context: Home"
B004XIQTSM,"Category: Play Mat
Age Group: Toddler
Purpose: Play
Material: Plastic
Usage Context: Indoor

Category: Play Mat
Age Group: Toddler
Purpose: Play
Material: Plastic
Usage Context: Indoor"
B005WPPV66,"Category: Bedding, Age Group: Infant, Purpose: Comfort, Material: Cotton, Usage Context: Sleeping"
B01NAVIJO8,"Category: Baby Safety, Age Group: Infant, Purpose: Safety, Material: Metal, Usage Context: Home"
B00OELX666,"[Category] {Toy}, [Age Group] {Baby}, [Purpose] {Play}, [Material] {Felt}, [Usage Context] {Playroom}"
B07CYZBF4Q,"[Category] {Feeding}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B00I8PH336,Bedding
B07YDHNCW1,"Category: Diaper, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B07T5D121Z,"Category: Costume
Age Group: Child
Purpose: Play
Material: Cotton
Usage Context: Halloween
"
B0B3F97KGQ,"[Category] {Baby Chair}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B08NTSDLMV,"Category: Travel, Age Group: Infant, Purpose: Comfort, Material: Quilted, Usage Context: Travel"
B08QTTQD66,"Category: Stuffed animal, Age Group: Children, Purpose: Comfort, Material: Felt, Usage Context: Bedtime"
B01EW1TVYS,"Category: Diaper, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B000U00VK4,"Category: Diaper, Age Group: Infant, Purpose: Hygiene, Material: Cotton, Usage Context: Home"
B00NHXW1OA,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B07F8TQ1FB,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Cleanliness}, [Material] {Fabric}, [Usage Context] {Home}"
B0012QWYTQ,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B0B8H77CLB,"[Category] {Inflatable}, [Age Group] {Children}, [Purpose] {Entertainment}, [Material] {PVC}, [Usage Context] {Outdoor}"
B01GL5N29I,"Category: Baby Products, Age Group: Infant, Purpose: Cleaning, Material: Microfiber, Usage Context: Home"
B08SS54H4X,"Category: Hygiene Products, Age Group: Infant, Purpose: Cleaning, Material: Soft, Usage Context: Bathroom"
B0BRK8DP8M,"Category: Storage, Age Group: Infant, Purpose: Organization, Material: Plastic, Usage Context: Kitchen"
B001LK7EAW,"Category: Travel
Age Group: Infant
Purpose: Storage
Material: Canvas
Usage Context: On-the-go
"
B001GL2492,"Category: Breastfeeding Care, Age Group: Newborn to 3 months, Purpose: Soothing and Protecting, Material: Silicone, Usage Context: Home"
B01G0VDDL0,"Category: Backpack, Age Group: Child, Purpose: Travel, Material: Canvas, Usage Context: School"
B00JB2Q2HI,"Category: Diaper bag, Age Group: Infant, Purpose: Diaper changing, Material: Canvas, Usage Context: Travel"
B0109D7IDO,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B019EZD7T2,"Category: Stroller, Age Group: Infant to Toddler, Purpose: Transportation, Material: Plastic and Metal, Usage Context: Outdoor"
B092J99TR7,"Category: Infant Care, Age Group: Newborn to 2 years, Purpose: Temperature Measurement, Material: Plastic and Silicone, Usage Context: Home and Hospital"
B07S76MGJJ,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B07MFZ61JL,"['Category'] {Portable Playpen}, ['Age Group'] {Baby}, ['Purpose'] {Sleeping}, ['Material'] {Fabric}, ['Usage Context'] {Indoor}"
B07MLW6GWG,"Category: Car Seat, Age Group: Infant, Purpose: Safety, Material: Leather, Usage Context: Travel"
B0168PYEMU,"Category: Stuffed Toys, Age Group: Infant, Purpose: Comfort, Material: Soft Fabric, Usage Context: Playroom"
B08XZK36MM,"Category: Purse, Age Group: Adult, Purpose: Carry, Material: Denim, Usage Context: Travel"
B0BFG5FKMK,"Category: Car Seat, Age Group: Infant to Toddler, Purpose: Safety, Material: Leather and Plastic, Usage Context: Vehicle"
B002ZMB3Y8,"Category: Toy, Age Group: Toddler, Purpose: Play, Material: Plastic, Usage Context: Child's play"
B0BBSKDPJ6,"Category: Baby Care, Age Group: Infant, Purpose: Cleaning, Material: Silicone, Usage Context: Bathroom"
B00895H9HU,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B00IC5DWZA,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B00ZHR7RNO,"[Category] {Baby Blanket}, [Age Group] {Infant}, [Purpose] {Warmth}, [Material] {Fabric}, [Usage Context] {Sleeping}"
B01M3Y30RJ,"Category: Bedding, Age Group: Infant, Purpose: Comfort, Material: Cotton, Usage Context: Sleeping"
B07T1FCH83,"Category: Baby Care, Age Group: 5.5 months, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B019EGMEFO,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B00BPE55WI,"Category: Baby Care, Age Group: Infant, Purpose: Bathing, Material: Silicone, Usage Context: Home"
B005UD51W4,"Category: Electrical Safety, Age Group: Children, Purpose: Hazard Prevention, Material: Plastic, Usage Context: Home"
B008MEBWKS,"['Category'] {Bedding}, ['Age Group'] {Infant}, ['Purpose'] {Comfort}, ['Material'] {Fabric}, ['Usage Context'] {Sleeping}"
B003Y7840O,"Category: Skin Care, Age Group: Infant, Purpose: Protection, Material: Petroleum Jelly, Usage Context: Soothing"
B0C6YVGTDG,"Category: Infant Formula, Age Group: 0-12 months, Purpose: Nutrition, Material: Plant-based, Usage Context: Home feeding"
B074W5JG5V,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B00O8RC8X8,"Category: Umbrella
Age Group: All ages
Purpose: Shade
Material: Canvas
Usage Context: Outdoor

(Note: The image shows a part of an umbrella with a patterned fabric, which is typically used for providing shade. The material is canvas, and it can be used in various contexts, but the most common usage is outdoor. The age group is not applicable as it is a product for all ages.)"
B00166IGH6,"Category: Baby Care, Age Group: Infant, Purpose: Cleaning, Material: Silicone, Usage Context: Home"
B00O0GO3NU,"Category: Baby Care, Age Group: Infant, Purpose: Moisturizing, Material: Non-greasy formula, Usage Context: Pediatrician tested"
B00XV8JJBY,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B01HI7WCSK,"Category: Baby Care, Age Group: Infant, Purpose: Moisturizing, Material: Silicone, Usage Context: Skin Care"
B01HI7W69K,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B06VWDT65T,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Sensitive Moisture, Usage Context: Sensitive Moisture"
B06WRT2TB5,"Category: Skincare, Age Group: Infant, Purpose: Hypoallergenic, Material: Silicone, Usage Context: Home"
B079PCMSSQ,"Category: Skin Care, Age Group: Babies, Purpose: Protection, Material: Silicone, Usage Context: Home"
B00A73L08G,"Category: Swaddle, Age Group: Newborn, Purpose: Comfort, Material: Cotton, Usage Context: Sleeping"
B0000482FN,"Category: Child Safety, Age Group: Toddler, Purpose: Child Safety, Material: Plastic, Usage Context: Kitchen"
B00GGSERM2,"Category: Maternity, Age Group: Pregnant, Purpose: Comfort, Material: Cotton, Usage Context: Maternity"
B00A4R4QHC,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B01BOP1R1K,"Category: Nursery Decor
Age Group: Infant
Purpose: Decoration
Material: Wood
Usage Context: Bedroom"
B00XV8K5N0,"Category: Children's Products, Age Group: Toddler, Purpose: Drinking, Material: Plastic, Usage Context: Travel"
B00A7W0W0O,"Category: Bathroom Accessories, Age Group: 9M+, Purpose: Hygiene, Material: Plastic, Usage Context: Bathroom"
B00HB0WN8E,"Category: Diapers, Age Group: Infant, Purpose: Hygiene, Material: Super Absorbent, Usage Context: Home"
B01N4280UC,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B004LKS958,"Category: High Chair, Age Group: Infant to Toddler, Purpose: Feeding, Material: Plastic and Metal, Usage Context: Home"
B00FEFSYJA,"Category: Illumination, Age Group: Infant, Purpose: Illumination, Material: Plastic, Usage Context: Home"
B00CSKMEHC,"Category: Bird Toy, Age Group: Toddler, Purpose: Play, Material: Plush, Usage Context: Nursery"
B08WNLY6W9,"Category: Hygiene, Age Group: Infant, Purpose: Cleaning, Material: Plastic, Usage Context: Travel"
B09QQD2C8N,"Category: Child Safety, Age Group: Infant, Purpose: Support, Material: Plastic, Usage Context: Travel"
B00EOEZZDA,"Category: Cushion, Age Group: Infant, Purpose: Comfort, Material: Fabric, Usage Context: Playroom"
B00IOSD8PO,"Category: Child Safety
Age Group: Infant
Purpose: Secure
Material: Metal
Usage Context: Home"
B00VRB3NTQ,"Category: Bouncer, Age Group: Infant, Purpose: Entertainment, Material: Plastic, Usage Context: Home"
B00Q7FTN2S,"Category: Mattress, Age Group: Infant, Purpose: Sleeping, Material: Memory Foam, Usage Context: Bedroom"
B014EC6DXW,"Category: Carrier, Age Group: 0-24 months, Purpose: Infant Transportation, Material: Leather, Usage Context: Travel"
B00WIT9VMY,"Category: Stroller, Age Group: Infant to Toddler, Purpose: Transportation, Material: Plastic and Metal, Usage Context: Outdoor"
B00IW09OKC,"Category: Portable Playard
Age Group: Infant to Toddler
Purpose: Sleeping
Material: Canvas
Usage Context: Travel
"
B000GXDKEE,"Category: Bedding, Age Group: Infant, Purpose: Comfort, Material: Cotton, Usage Context: Sleeping"
B06XSKDV3C,"Category: Electrolyte Solution, Age Group: Kids & Adults, Purpose: Hydration, Material: Plastic, Usage Context: Travel"
B07PN715H8,"Category: Stuffed Toy, Age Group: Children, Purpose: Companion, Material: Stuffed Fabric, Usage Context: Playroom"
B092MLWYCP,"Category: Baby Care, Age Group: Infant, Purpose: Cleaning, Material: Silicone, Usage Context: Home"
B00I5MXRZA,"Category: Skincare, Age Group: Adult, Purpose: Moisturizing, Material: Silicone, Usage Context: Home"
B00LKE3AJ8,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B00M0OKL30,"Category: Bedding
Age Group: Toddler
Purpose: Comfort
Material: Cotton
Usage Context: Bedroom"
B06ZY26LQR,"Category: Baby Care, Age Group: Infant, Purpose: Sleeping, Material: Cotton, Usage Context: Bedroom"
B013JTMM3Q,"Category: Children's Chair, Age Group: Toddler, Purpose: Play, Material: Plastic, Usage Context: Nursery"
B016UJHJ3A,"Category: Car Seat, Age Group: Infant, Purpose: Safety, Material: Plastic and fabric, Usage Context: Travel"
B071QXPVLN,"['Category'] {Decoration}, ['Age Group'] {Baby}, ['Purpose'] {Decoration}, ['Material'] {Fabric}, ['Usage Context'] {Gift}"
B0B9JQBBY6,"Category: Child Safety, Age Group: Infant, Purpose: Secure, Material: Plastic, Usage Context: Car Seat"
B06XZJMG75,"Category: Stuffed animal, Age Group: Infant, Purpose: Comfort, Material: Felt, Usage Context: Gift"
B07CRGKNBM,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B00KYRCO6C,"Category: Stuffed animals, Age Group: Children, Purpose: Play, Material: Plush fabric, Usage Context: Nursery"
B005LFD0GA,"Category: Baby Care, Age Group: Infant, Purpose: Cleaning, Material: Microfiber, Usage Context: Cleaning"
B002OL1UBG,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Drying}, [Material] {Fabric}, [Usage Context] {Home}"
B0009XAHZQ,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B0000CARJQ,"[Category] {Baby Utensils}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B00HB0WEF6,"Category: Diapers, Age Group: Little Movers, Purpose: Diaper, Material: Cloth, Usage Context: Diaper Changing"
B0BP7GCYLP,"Category: Child Safety, Age Group: Infant, Purpose: Cleaning, Material: Silicone, Usage Context: Home"
B09Y5WBLBB,"Category: Illuminated Art, Age Group: Adult, Purpose: Decoration, Material: LED, Usage Context: Display"
B085RKGS1V,"Category: Baby Accessory, Age Group: Newborn to 1 Year, Purpose: Decoration, Material: Glass, Usage Context: Gift"
B002EL4IQA,"Category: Crib, Age Group: 2-n-1, Purpose: Sleeping, Material: Wood, Usage Context: Bedroom"
B077YPMMQ7,"Category: Children's Playset
Age Group: 3-6 years
Purpose: Educational and Play
Material: Plastic and Metal
Usage Context: Indoor Play
"
B01KCNVETA,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B06XCG148W,"[Category] {Baby Care}, [Age Group] {Newborn to 12 months}, [Purpose] {Protection}, [Material] {Microfiber}, [Usage Context] {Infant Bedding}."
B017VNNZZ0,"Category: Child Safety, Age Group: Infant, Purpose: Safety, Material: Foam, Usage Context: Car"
B001NJRA46,"Category: Safety Products, Age Group: Children, Purpose: Child Safety, Material: Plastic, Usage Context: Home"
B01EZOHEGO,"[Category] {Baby Chair}, [Age Group] {Infant}, [Purpose] {Sitting}, [Material] {Plastic}, [Usage Context] {Home}"
B004FKPZBA,"Category: Diaper, Age Group: Infant, Purpose: Hygiene, Material: Cloth, Usage Context: Home"
B00V0VT1Z8,"[Category] {Cleaning}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Silicone}, [Usage Context] {Home}"
B0080DV0V2,"Category: Child Safety
Age Group: Infant
Purpose: Secure
Material: Fabric
Usage Context: Travel"
B07B94Q747,"Bedding {Infant}, [Purpose] {Comfort}, [Material] {Polyester}, [Usage Context] {Sleeping}, [Age Group] {Newborn}"
B072XKZHSL,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B06WRX4XXN,"[Category] {Educational}, [Age Group] {Preschool}, [Purpose] {Learning], [Material] {Plastic}, [Usage Context] {Playroom}"
B09KXVQGFV,"Category: Bedding
Age Group: Infant
Purpose: Comfort
Material: Cotton
Usage Context: Sleeping

(Note: The image provided does not contain any explicit information about the product's category, age group, purpose, material, or usage context. The answers are based on common knowledge and assumptions about baby products.)"
B00BNUVLKY,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B09Z5GQ5HB,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B0BFNVZJNL,"[Category] {Feeding}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B00AWJHB5G,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B01LT9MCHE,"Category: Baby Gifts, Age Group: 1 Year, Purpose: Celebration, Material: Silicone, Usage Context: Gift"
B00XJ692RO,"Category: Car Seat, Age Group: Infant, Purpose: Safety, Material: Plastic, Usage Context: Travel"
B09QQFHCXR,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B014H4XZ5G,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Cleaning}, [Material] {Plastic}, [Usage Context] {Bathroom}."
B01NACU8BX,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B0199STVOE,"Category: Diapers, Age Group: Early Explorers, Purpose: Diaper, Material: Cloth, Usage Context: Home"
B01HTMFCE0,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Cleaning}, [Material] {Plastic}, [Usage Context] {Bathroom}."
B0B9YSR3KY,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic and Metal, Usage Context: Outdoor"
B07DN7XNN6,"Category: Educational Toy, Age Group: Early Childhood, Purpose: Measurement Learning, Material: Plastic, Usage Context: Classroom"
B01M3NUI4D,"Category: Bedding, Age Group: Infant, Purpose: Sleeping, Material: Soft fabric, Usage Context: Bedroom"
B002C1ABOK,"[Category] {Play], [Age Group] {Young Child}, [Purpose] {Entertainment}, [Material] {Fabric}, [Usage Context] {Playroom}."
B00H8MRBDM,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Plastic, Usage Context: Outdoor"
B0083TU2K8,"Category: Diapers, Age Group: Infant, Purpose: Hygiene, Material: Cloth, Usage Context: Home"
B0B55T55MB,"Category: Storage, Age Group: Infant, Purpose: Play, Material: Plastic, Usage Context: Nursery"
B006ZBNE4M,"Category: Feeding, Age Group: Infant, Purpose: Natural Feeding, Material: Premium, Usage Context: Home"
B008OJ0ODM,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B01LAEMJEO,"Category: Baby Chair, Age Group: Infant, Purpose: Play and Sleep, Material: Plastic, Usage Context: Home"
B078WGND48,"Category: Baby Products
Age Group: Infant
Purpose: Sleeping
Material: Soft fabric
Usage Context: Bedroom"
B07PCTC37J,"Category: Baby Products
Age Group: Infant
Purpose: Hygiene
Material: Silicone
Usage Context: Home"
B06XJ795LD,"Category: Safety, Age Group: Infant, Purpose: Sleeping, Material: Wood, Usage Context: Nursery"
B008K0TMUQ,"Category: Bedding, Age Group: Toddler, Purpose: Comfort, Material: Fleece, Usage Context: Bedroom"
B003750J1U,"Category: Diaper Bag, Age Group: Infant, Purpose: Diaper Changing, Material: Leather, Usage Context: Travel"
B083FST3C8,"Category: Child Safety, Age Group: Infant, Purpose: Secure, Material: Metal, Usage Context: Furniture"
B07MNLF9YY,"Category: Diaper Changing, Age Group: Infant, Purpose: Hygiene, Material: Plush, Usage Context: Travel"
B08R64JB6G,"[Category] {Crib}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B07TVTXDYS,"Category: Diaper, Age Group: Infant, Purpose: Diaper, Material: Silicone, Usage Context: Home"
B01MFEASCC,"Category: Nursery Decor, Age Group: Infant, Purpose: Personalization, Material: Vinyl, Usage Context: Bedroom"
B000GF2BI8,"Category: Mirror, Age Group: Children, Purpose: Self-reflection, Material: Plush, Usage Context: Playroom"
B013MBASC8,"Category: Towel, Age Group: Infant, Purpose: Hygiene, Material: Cotton, Usage Context: Home"
B0BFFXRBKB,"Category: Chair, Age Group: Infant, Purpose: Support, Material: Plastic, Usage Context: Home"
B01C7FQ32O,"Category: Cutting Board, Age Group: Adult, Purpose: Cutting, Material: Wood, Usage Context: Kitchen"
B01M01M70H,"Category: Travel Accessory, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Travel"
B000BPMJVC,"Category: Bedding
Age Group: Infant
Purpose: Comfort
Material: Cotton
Usage Context: Sleeping

(Note: The image provided is of a plain yellow fabric, which could be used for various purposes. However, given the context of baby products, it is most likely to be a baby blanket or a changing pad cover. The keywords are chosen to represent the most common uses of such items.)"
B004OZ0MXC,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Kitchen}"
B09JLBDDLD,"Category: Baby Care, Age Group: Infant, Purpose: Skin Protection, Material: Natural Calamus, Usage Context: Daily Routine"
B0BW14DYXG,"Category: Baby bath, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B06XQP5DKD,"Category: Baby Monitoring, Age Group: Infant, Purpose: Safety and Surveillance, Material: Plastic and Metal, Usage Context: Home"
B07HT5YG74,"Category: Toy, Age Group: 2-5 years, Purpose: Entertainment, Material: Plush, Usage Context: Playroom"
B00BV0ESJ2,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B0B92WGKQ8,"Category: Bedding, Age Group: Newborn to 2 years, Purpose: Comfort, Material: Cotton, Usage Context: Sleeping"
B09WR357S3,"Category: Bedding
Age Group: Infant
Purpose: Sleeping
Material: Cotton
Usage Context: Bedroom"
B00HI4FKAQ,"Category: Battery, Age Group: Adult, Purpose: Charging, Material: Plastic, Usage Context: Electronics"
B06XWZ7L1K,"['Category'] {Sleeping}, ['Age Group'] {Infant}, ['Purpose'] {Comfort}, ['Material'] {Fabric}, ['Usage Context'] {Sleep}"
B00XOSS6K6,"Category: Diaper
Age Group: Infant
Purpose: Hygiene
Material: Cloth
Usage Context: Home"
B00AKNEIK0,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B07VDLSPJZ,"[Category] {Car Seat}, [Age Group] {Infant to Toddler}, [Purpose] {Safety}, [Material] {Plastic and fabric}, [Usage Context] {Automobile}."
B01LE64YZA,"Category: Shelf, Age Group: Toddler, Purpose: Storage, Material: Wood, Usage Context: Display"
B07478L4GT,"Category: Shopping Cart
Age Group: Infant
Purpose: Carriage
Material: Metal
Usage Context: Retail
"
B00MZFX8NY,"Category: Baby Care, Age Group: Infant, Purpose: Cleaning, Material: Plastic, Usage Context: Bathroom"
B002ABMSCU,"Category: Baby Products, Age Group: Infant, Purpose: Sleeping, Material: Plush, Usage Context: Nursery"
B08Y8JWYG9,"Category: Storage, Age Group: Toddler, Purpose: Organization, Material: Plastic, Usage Context: Playroom"
B0933MFGG5,"[Category] {Bath}, [Age Group] {Infant}, [Purpose] {Cleaning}, [Material] {Plush}, [Usage Context] {Bathroom}."
B092MCKM35,"Category: Child Safety, Age Group: Infant, Purpose: Protection, Material: Leather, Usage Context: Travel"
B09FXG55QQ,"Category: Hygiene, Age Group: Infant, Purpose: Cleaning, Material: Plastic, Usage Context: Bathroom"
B09R37DXMM,"Category: Diaper
Age Group: Infant
Purpose: Storage
Material: Plastic
Usage Context: Travel"
B099LSNGQC,"Category: Storage, Age Group: Infant, Purpose: Play, Material: Fabric, Usage Context: Nursery"
B078FWRHC6,"Category: Baby Milestone Stickers, Age Group: 1-5 Months, Purpose: Celebration, Material: Plastic, Usage Context: Decoration"
B075F6VGJ7,"Category: Toilet Training, Age Group: Toddler, Purpose: Hygiene, Material: Plastic, Usage Context: Home"
B00V0VRXDK,"Category: Children's Products, Age Group: Toddler, Purpose: Safety, Material: Plush, Usage Context: Travel"
B0711Y7J79,"Category: Baby Care, Age Group: Infant, Purpose: Moisturizing, Material: Aloe Vera & Vitamin E, Usage Context: Skin Care"
B07DN5WV7B,"Category: Storage, Age Group: Toddler, Purpose: Play, Material: Plush, Usage Context: Bedroom"
B097SCXJKY,"Category: Skincare, Age Group: Infant, Purpose: Moisturizing, Material: Silicone, Usage Context: Home"
B002VBXY4K,"Category: Child's Chair, Age Group: Infant, Purpose: Play, Material: Plastic, Usage Context: Home"
B00005BTC5,"Category: Feeding, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B07L1MDC94,"Category: Bedding
Age Group: Toddler
Purpose: Comfort
Material: Cotton
Usage Context: Bedroom"
B0BN44TCBY,"Category: Skincare, Age Group: 0-12 months, Purpose: Moisturizing, Material: Silicone, Usage Context: Bathroom"
B07T779TZR,"Category: Bath and Body
Age Group: Kids
Purpose: Shampoo
Material: Natural
Usage Context: Bathroom"
B004I9NN4Y,"[Category] {Baby Care}, [Age Group] {Newborn}, [Purpose] {Drying}, [Material] {Fabric}, [Usage Context] {Bathroom}"
B0BNQ1PZ55,"Category: Childcare
Age Group: Toddler
Purpose: Cleaning
Material: Plastic
Usage Context: Bathroom"
B008KFISR4,"Category: Play, Age Group: Toddler, Purpose: Storage, Material: Plastic, Usage Context: Playroom"
B007QZRCL2,"Category: Food Safety, Age Group: Adult, Purpose: Meal Preparation, Material: Plastic, Usage Context: Kitchen"
B01683ZL74,"Category: Play Toy, Age Group: Toddler, Purpose: Educational, Material: Plastic, Usage Context: Playroom"
B01N03JVQC,"Category: Diaper, Age Group: Infant, Purpose: Diaper, Material: Plastic, Usage Context: Home"
B0032CWWV8,"Category: Safety, Age Group: Infant, Purpose: Protection, Material: Silicone, Usage Context: Carrier"
B08PG1RPQ5,"Category: Baby Products, Age Group: Infant, Purpose: Feeding, Material: Silicone, Usage Context: Home"
B016LSUG6C,"Category: Socks, Age Group: Infant, Purpose: Comfort, Material: Cotton, Usage Context: Home"
B08F93P8GB,"Category: Carrying
Age Group: Infant
Purpose: Travel
Material: Fabric
Usage Context: On-the-go
"
B07PT6SPCJ,"Category: Scissors
Age Group: Adult
Purpose: Cutting
Material: Metal
Usage Context: Crafting"
B019EHOIYI,"Category: Towel, Age Group: Infant, Purpose: Cleaning, Material: Microfiber, Usage Context: Bathroom"
B01JZD2STI,"Category: Child Safety, Age Group: Infant, Purpose: Travel, Material: Fabric, Usage Context: Car"
B07D7B1L7H,"Category: Bouncer, Age Group: Infant, Purpose: Entertainment, Material: Plastic, Usage Context: Home"
B082XTLZJL,"['Category'] {Infant}, ['Age Group'] {Baby}, ['Purpose'] {Sleepwear}, ['Material'] {Fabric}, ['Usage Context'] {Sleep}"
B0C78Z9TYG,"Category: Baby Products, Age Group: Newborn to 1 Year, Purpose: Sleeping, Material: Cotton, Usage Context: Bedroom"
B0C7RCPYJY,"Category: {Baby Product}, Age Group: {Infant}, Purpose: {Storage}, Material: {Plastic}, Usage Context: {Playroom}"
B09VD16WN5,"['Category'] {Baby Care}, ['Age Group'] {Infant}, ['Purpose'] {Sleeping}, ['Material'] {Fabric}, ['Usage Context'] {Nursery}"
B01CTLVJCK,"Category: {Baby Care}, Age Group: {Infant}, Purpose: {Hygiene}, Material: {Plastic}, Usage Context: {Home}"
B01FRGYDFY,"['Category'] {Baby Care}, ['Age Group'] {Infant}, ['Purpose'] {Sleeping}, ['Material'] {Fabric}, ['Usage Context'] {Nursery}"
B07C7WW2YH,"Category: Stroller, Age Group: Infant, Purpose: Transportation, Material: Metal, Usage Context: Outdoor"
B07RK8ZNYH,"Category: Decorative, Age Group: Adult, Purpose: Decoration, Material: Plastic, Usage Context: Home"
B002WN2BQO,"Category: Children's Bathroom Accessories, Age Group: Toddler, Purpose: Decoration, Material: Plastic, Usage Context: Bathroom"
B09RTXYLD8,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Plastic}, [Usage Context] {Home}"
B0B2KJS117,"Category: Child Safety, Age Group: 1-3 years, Purpose: Safety, Material: Leather, Usage Context: Car"
B0B69L5W3X,"Category: Diaper, Age Group: Infant, Purpose: Hygiene, Material: Cotton, Usage Context: Home"
B019JZOKXY,"Category: Mickey Mouse, Age Group: Toddler, Purpose: Play, Material: Plastic, Usage Context: Playroom"
B015NIO4EQ,"Category: Feeding, Age Group: Infant, Purpose: Feeding, Material: Silicone, Usage Context: Home"
B01D1D2DI4,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Decoration}, [Material] {Fabric}, [Usage Context] {Playroom}"
B00Z416CMU,Bedding
B0915P4V83,"Category: Baby Care, Age Group: Infant, Purpose: Hygiene, Material: Silicone, Usage Context: Home"
B00PA7UODG,"[Category] {Decoration}, [Age Group] {Infant}, [Purpose] {Decoration}, [Material] {Fabric}, [Usage Context] {Home}"
B005Y59USO,"Category: Skirt
Age Group: Toddler
Purpose: Play
Material: Cotton
Usage Context: Fashion"
B00YPWNLDW,"Category: Pediatric Products, Age Group: Infant, Purpose: Hydration, Material: Plastic, Usage Context: Home"
B001OC62UK,"Category: Child Safety, Age Group: Infant, Purpose: Travel, Material: Plastic, Usage Context: Car Seat"
B0C5YDKR4R,"Category: Teething Toys, Age Group: Infant, Purpose: Teething Relief, Material: Silicone, Usage Context: Home"
B00DJP10Z2,"Category: Car Seat, Age Group: Infant, Purpose: Safety, Material: Plastic, Usage Context: Travel"
B001ABH1QY,"Category: Potty, Age Group: Toddler, Purpose: Potty Training, Material: Plastic, Usage Context: Home"
