Image Name,Keywords
B01JGPUED2,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Polyester}, [Usage Context] {Car}"
B0B9GLB14G,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}."
B00EDJ4P64,"[Category] {Baby Clothing}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B08MW8N2S9,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cornstarch}, [Usage Context] {Diapering}."
B01MG8FUSC,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plastic}, [Usage Context] {Bath Time}"
B07S27HVLK,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Travel}."
B004S8ZW58,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Car Seat}"
B00AAIO7TM,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B008U5PL8I,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}."
B08SWCH6XB,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cucumber & Green Tea Extracts}, [Usage Context] {Travel}."
B07MP6MWDV,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Breastfeeding}, [Material] {Plastic}, [Usage Context] {Home}"
B0044FGIY4,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Shade and Privacy}, [Material] {Cotton}, [Usage Context] {Car Seat}"
B003SROV48,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Glass}, [Usage Context] {Home}"
B00B9ZHQAC,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Squeezing Fruits and Vegetables}, [Material] {Plastic}, [Usage Context] {Kitchen}"
B00ALOT5AG,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Metal}, [Usage Context] {Home}."
B00ET59EJU,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Mesh}, [Usage Context] {Crib}"
B00A8L1U3W,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B014Z1MQEC,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Car Seat}"
B01GQ27ORC,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Cotton}, [Usage Context] {Home}"
B07SVHLGRF,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}."
B000GB3G04,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Home}"
B004NTDT2K,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Plastic}, [Usage Context] {Home}"
B07GF7D3YW,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B01CXUCRRS,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Preventing Accidents}, [Material] {Plastic}, [Usage Context] {Home}"
B06XXM7THM,"[Category] {Baby Bedding}, [Age Group] {Infant}, [Purpose] {Decorative}, [Material] {Cotton}, [Usage Context] {Home}"
B01HCQR5OS,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Security}, [Material] {Plastic}, [Usage Context] {Home}."
B00P8N7IF4,"[Category] {Backpacks}, [Age Group] {Adult}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor Activities}"
B01N783N3Q,"[Category] {Bedding}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B078XY9154,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Travel}."
B09JZ3175G,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Metal}, [Usage Context] {Home}."
B00P021K2K,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] { Petroleum Jelly }, [Usage Context] {Home}."
B01LALWEIS,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plastic}, [Usage Context] {Home}"
B0070A5DF0,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Travel}."
B073X65L2M,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Nutrition}, [Material] {Plastic}, [Usage Context] {Travel}."
B0B7XTMMXM,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B09ZHQ1F4T,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Fabric}, [Usage Context] {Car}."
B0107CYO3E,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B002VOS168,"[Category] {Activity Toys}, [Age Group] {Toddler}, [Purpose] {Art & Craft}, [Material] {Plastic}, [Usage Context] {Travel}."
B00NF9HGWI,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B00R4PXH9K,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diapering}, [Material] {Fabric}, [Usage Context] {Travel}."
B0C7R6TQQS,"[Category] {Decorations}, [Age Group] {Toddler}, [Purpose] {Entertainment}, [Material] {Vinyl}, [Usage Context] {Playroom}."
B00UX7Z8UW,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Moisturizing}, [Material] {Plastic}, [Usage Context] {Bathroom}."
B0179PJJ50,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Felt}, [Usage Context] {Bedroom}."
B014BN91SS,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Polyester}, [Usage Context] {Travel}"
B00JPSSXUM,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Memory Book}, [Material] {Paper}, [Usage Context] {Home}."
B00AJHECI0,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B00821FLTE,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diaper Storage}, [Material] {Plastic}, [Usage Context] {Home}."
B00YJ0DDHY,"[Category] {Furniture}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B07CTRWV17,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B00S6VJA56,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B00NAXHSQI,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Training Cup}, [Material] {Plastic}, [Usage Context] {Home}"
B0C3W18R9D,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Snack}, [Material] {Yogurt}, [Usage Context] {On-the-Go}."
B00D9PW1XW,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Replacement Parts}, [Material] {Rubber}, [Usage Context] {Stroller}"
B01MSWRFWY,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Playtime}, [Material] {Plastic}, [Usage Context] {Home}"
B00I9KPK4E,"[Category] {Baby Care}, [Age Group] {Toddlers}, [Purpose] {Sleeping}, [Material] {Paper}, [Usage Context] {Nighttime}."
B08KRDZVXM,"[Category] {Diapers}, [Age Group] {Toddler}, [Purpose] {Training}, [Material] {Paper}, [Usage Context] {Home}"
B009F7XR5Y,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hydration}, [Material] {Stainless Steel}, [Usage Context] {Home}"
B005IV0CRM,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}."
B004Z2OJ0G,"[Category] {Clothing Accessories}, [Age Group] {Adult}, [Purpose] {Adjusting Clothing}, [Material] {Metal}, [Usage Context] {Fashion}."
B083F5XS3Y,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Drinking}, [Material] {Stainless Steel}, [Usage Context] {Home}"
B00AZWDJ42,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Drinking}, [Material] {Plastic}, [Usage Context] {Home}"
B01KQLQWOK,"[Category] {Dishes & Cutlery}, [Age Group] {Toddler}, [Purpose] {Eating}, [Material] {Plastic}, [Usage Context] {Home}."
B07K87SPZL,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B09SQ77WTV,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cloth}, [Usage Context] {Diapering}."
B0015H1D4E,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Mealtime}, [Material] {Plastic}, [Usage Context] {Home}"
B07NH1CSJZ,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Sleepwear}, [Material] {Fleece}, [Usage Context] {Home}"
B0C3H3GSGM,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Nutrition}, [Material] {Plastic}, [Usage Context] {Travel}."
B06XK7J5HS,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Car Seat Protection}, [Material] {Camo Print Fabric}, [Usage Context] {Travel}"
B07DL1G3T2,"[Category] {Baby Carriers}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B0033UVJVS,"[Category] {Toys}, [Age Group] {Toddler}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Playroom}"
B002NHDISE,"[Category] {Crafts}, [Age Group] {Infant}, [Purpose] {Memorialization}, [Material] {Clay}, [Usage Context] {Home}."
B01LX0FBZR,"[Category] {Kitchenware}, [Age Group] {Adult}, [Purpose] {Drinking}, [Material] {Stainless Steel}, [Usage Context] {Home}"
B00COLHL5K,"[Category] {Toys}, [Age Group] {Toddler}, [Purpose] {Entertainment}, [Material] {Foam}, [Usage Context] {Playroom}."
B00PG7Q78Q,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B07SGY6NK9,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Teething Relief}, [Material] {Silicone}, [Usage Context] {Home}"
B0746BYLYJ,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B07RPCK23G,"[Category] {Storage}, [Age Group] {Infant}, [Purpose] {Organizing}, [Material] {Cotton Rope}, [Usage Context] {Home}."
B0BRHYJ3XQ,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating}, [Material] {Silicone}, [Usage Context] {Home}"
B00APTRO8W,"[Category] {Baby Carriers}, [Age Group] {Infant}, [Purpose] {Transportation}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B00KB58JX4,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B01M0BO2C4,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Bamboo}, [Usage Context] {Crib}"
B09Y2TQZ7L,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B08QWXN6BZ,"[Category] {Furniture}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B00SA1G0PU,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating}, [Material] {Plastic}, [Usage Context] {Home}"
B00L3NQFTS,"[Category] {Furniture}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B01H6TBZKQ,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Netting}, [Usage Context] {Outdoor}."
B07PGLCNTH,"[Category] {Decorations}, [Age Group] {Toddler}, [Purpose] {Entertainment}, [Material] {Vinyl}, [Usage Context] {Playroom}."
B07PNS61L6,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plush}, [Usage Context] {Bedroom}."
B005VLX5D2,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating Utensil}, [Material] {Silicone and Stainless Steel}, [Usage Context] {Home}"
B00DBXOXTM,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Diaper Bag}, [Material] {Polyester}, [Usage Context] {Travel}"
B0016LVB4Q,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B003A4HY70,"[Category] {Baby Carriers}, [Age Group] {Infant}, [Purpose] {Transportation}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B00DNQS6PO,"[Category] {Baby Carriers}, [Age Group] {Infant}, [Purpose] {Transportation}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B07C3GZXTH,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B003M0B6LM,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cornstarch}, [Usage Context] {Home}"
B095Q7HP67,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Travel}."
B000RHLK8C,"[Category] {Healthcare}, [Age Group] {Adult}, [Purpose] {Temperature Measurement}, [Material] {Plastic}, [Usage Context] {Medical}"
B07CTM51XC,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Car}"
B07G4KX6V6,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Fabric}, [Usage Context] {Travel}"
B00DJB23RK,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Photography Prop}, [Material] {Cotton}, [Usage Context] {Studio}"
B07DQP9JM8,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B00QKQEJNM,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Hospital}"
B0C9QQBG74,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plush Fabric}, [Usage Context] {Playtime}."
B09NX8D3M4,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}."
B078YLNLDD,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Canvas}, [Usage Context] {Travel}."
B00YWHYX00,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B0831DTT2T,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Metal}, [Usage Context] {Home}."
B09DH6GY62,"[Category] {Furniture}, [Age Group] {Toddler}, [Purpose] {Safety}, [Material] {Wood}, [Usage Context] {Home}"
B07MDRNK7X,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B0C363KL3Z,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Transportation}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B019YJMGXQ,"[Category] {Baby Products}, [Age Group] {8 Months}, [Purpose] {Photography Props}, [Material] {Plastic}, [Usage Context] {Home}"
B004B7790M,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}."
B00009VE5O,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Warmth}, [Material] {Fleece}, [Usage Context] {Car Seat}"
B001O0DEVM,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Attachment}, [Material] {Metal}, [Usage Context] {Travel}."
B007M5IWUG,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}."
B07M9B5LM6,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Noise Reduction}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B07WFHSRSW,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Silicone}, [Usage Context] {Home}"
B007AJ8984,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B09937HFYS,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating}, [Material] {Plastic}, [Usage Context] {Home}"
B00JHKY5IC,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diaper Rash Treatment}, [Material] {Zinc Oxide}, [Usage Context] {Home}"
B006AXJYBW,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diaper Rash Relief}, [Material] {Zinc Oxide}, [Usage Context] {Home}"
B00E4HUFZU,"[Category] {Child Safety}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Fabric}, [Usage Context] {Car}."
B008CO5Z9M,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diapers}, [Material] {Cotton}, [Usage Context] {Nursery}"
B0778WRL2B,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B01322DXGA,"[Category] {Decorations}, [Age Group] {Children}, [Purpose] {Entertainment}, [Material] {Vinyl}, [Usage Context] {Home}."
B003854KVO,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Polyester}, [Usage Context] {Home}"
B00IHAJD9Y,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Fabric}, [Usage Context] {Travel}."
B01H4NOZLK,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Cotton}, [Usage Context] {Home}"
B01DYSBHYC,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cloth}, [Usage Context] {Travel}."
B00M38QLVO,"[Category] {Baby Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B00STTR61U,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Changing Pad}, [Material] {Cotton}, [Usage Context] {Home}"
B00FNJ7GT6,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Fabric}, [Usage Context] {Home}"
B071S6RCRJ,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Storage}, [Material] {Fabric}, [Usage Context] {School}."
B07G12DRSW,"[Category] {Diapers}, [Age Group] {Toddlers}, [Purpose] {Hygiene}, [Material] {Absorbent}, [Usage Context] {Travel}."
B09M1GB87R,"[Category] {Kitchenware}, [Age Group] {Adult}, [Purpose] {Drinking}, [Material] {Ceramic}, [Usage Context] {Home}."
B06XD545W3,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B01ENGDOR2,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B00IISKV3W,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B094B4GB31,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}."
B00T4VHB7Q,"[Category] {Stuffed Toys}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Plush Fabric}, [Usage Context] {Playtime}"
B07CNXMYDB,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B01IH54UTQ,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Blanket}, [Material] {Cotton}, [Usage Context] {Home}"
B01N7T6THZ,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B07DWB2Q3C,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Car}."
B01IY2OLG4,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleep Aid}, [Material] {Plastic}, [Usage Context] {Bedroom}"
B082J4CCT4,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Bathroom}."
B0C6544CQP,"[Category] {Furniture Hardware}, [Age Group] {Infant}, [Purpose] {Decoration}, [Material] {Wood}, [Usage Context] {Home}."
B0BBH98K4G,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Car Seat Cover}, [Material] {Cotton}, [Usage Context] {Travel}."
B0835NHCBV,"[Category] {Decor}, [Age Group] {Baby}, [Purpose] {Lighting}, [Material] {Plastic}, [Usage Context] {Bedroom}"
B0BZ4TNMBC,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B009CQN4D8,"[Category] {Baby Toys}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plastic}, [Usage Context] {Bedroom}"
B0053TSFV4,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating}, [Material] {Plastic}, [Usage Context] {Home}"
B01CE4JXTS,"[Category] {Nautical Decor}, [Age Group] {Baby}, [Purpose] {Decoration}, [Material] {Paper}, [Usage Context] {Room}."
B01I2EE5S8,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Vinyl}, [Usage Context] {Car}."
B00SEPZJ7C,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B00K08IS2Y,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B09WGG45K8,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Cotton}, [Usage Context] {Nursing}."
B079WFS5C5,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleep Aid}, [Material] {Plastic}, [Usage Context] {Nursery}"
B077V9WB8J,"[Category] {Toys}, [Age Group] {Toddler}, [Purpose] {Storage}, [Material] {Polyester}, [Usage Context] {Playroom}."
B01FTH328K,"[Category] {Baby Safety}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Soft Fabric}, [Usage Context] {Home}"
B07YQLXQF2,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B07VCBB7MP,"[Category] {Baby Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B07RXV4VTH,"[Category] {Travel}, [Age Group] {Infant}, [Purpose] {Carrying}, [Material] {Polyester}, [Usage Context] {Air Travel}"
B011JOSY08,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B07GBJKDRR,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B0BD86VD5W,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Changing Pad Cover}, [Material] {Cotton}, [Usage Context] {Home}"
B07L4ZKTDJ,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Breastfeeding Privacy}, [Material] {Cotton Blend}, [Usage Context] {Public Places}"
B088ZGMYNY,"[Category] {Safety}, [Age Group] {Baby}, [Purpose] {Door Stopper}, [Material] {Foam}, [Usage Context] {Home}."
B00CEJPCY4,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Changing Pad}, [Material] {Fabric}, [Usage Context] {Home}"
B00P7ZPZ30,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B00ABLSQDG,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Training}, [Material] {Plastic}, [Usage Context] {Home}"
B0727N6GY5,"[Category] {Hardware}, [Age Group] {Adult}, [Purpose] {Installation}, [Material] {Plastic}, [Usage Context] {Construction}."
B074MHLXKV,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Training Pants}, [Material] {Cloth}, [Usage Context] {Clothing}"
B07VT8BCN1,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Bath Time}"
B001FOEQ46,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Foam}, [Usage Context] {Crib}"
B006LKWH86,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Organizing}, [Material] {Plastic}, [Usage Context] {Home}"
B07WH9PJ35,"[Category] {Toilet Training}, [Age Group] {Toddler}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}."
B00NU2U5IC,"[Category] {Clothing}, [Age Group] {Toddler}, [Purpose] {Decorative}, [Material] {Cotton}, [Usage Context] {Playroom}."
B00M6N717O,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating Utensils}, [Material] {Plastic}, [Usage Context] {Home}."
B01JLQFIZA,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Travel}."
B01FRD8O4I,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Home}"
B0BMVSRKR4,"[Category] {Stuffed Animals}, [Age Group] {Toddler}, [Purpose] {Storage}, [Material] {Plush}, [Usage Context] {Playroom}"
B004Q2Z9TK,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Diaper Cover}, [Material] {Polyester}, [Usage Context] {Outdoor Play}"
B002YD8DOG,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B0089VO3NW,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B0089VO3NM,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B084BKKW6R,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B00GULB11U,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Playard}, [Material] {Polyester}, [Usage Context] {Travel}"
B00C9833O6,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B01F1ZUQZM,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Learning to Walk}, [Material] {Plastic}, [Usage Context] {Home}"
