asin,result
133895,[Dish Type] {Stuffed} [Cuisine] {Mediterranean} [Primary Ingredient] {Fish} [Flavor Profile] {Herbaceous} [Meal Type] {Main Course}
asin,result
16593,[Dish Type] {Comfort Food} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
142242,[Dish Type] {Salad} [Cuisine] {Italian} [Primary Ingredient] {Orzo} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
25687,[Dish Type] {Chili} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
189936,[Dish Type] {Soup} [Cuisine] {French} [Primary Ingredient] {Carrot} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
204815,[Dish Type] {Meat Wrap} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Smoky} [Meal Type] {Dinner}
asin,result
229099,[Dish Type] {Chicken Nuggets} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Crispy} [Meal Type] {Snack}
asin,result
12012,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
32628,[Dish Type] {Smoothie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
102393,[Dish Type] {Macaroni and Cheese} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
220717,[Dish Type] {Pasta} [Cuisine] {American} [Primary Ingredient] {Noodles} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
188403,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Creamy} [Meal Type] {Main Course}
asin,result
16049,[Dish Type] {Roll Cake} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
13227,[Dish Type] {Chili} [Cuisine] {American} [Primary Ingredient] {Ground Beef} [Flavor Profile] {Spicy-Savory} [Meal Type] {Dinner}
asin,result
180596,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Bell Pepper} [Flavor Profile] {Sweet} [Meal Type] {Party}
asin,result
25900,[Dish Type] {Meatloaf} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
11281,[Dish Type] {Biscuit} [Cuisine] {Bakery} [Primary Ingredient] {Flour} [Flavor Profile] {Spiced} [Meal Type] {Snack}
asin,result
173016,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Watermelon} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
57319,[Dish Type] {Stuffed Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Herbaceous} [Meal Type] {Main Course}
asin,result
7232,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
24886,[Dish Type] {Stuffed Mushrooms} [Cuisine] {American} [Primary Ingredient] {Mushroom} [Flavor Profile] {Creamy} [Meal Type] {Appetizer}
asin,result
218794,[Dish Type] {Soup} [Cuisine] {Thai} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
142267,[Dish Type] {Bread} [Cuisine] {Bakery} [Primary Ingredient] {Flour} [Flavor Profile] {Mild} [Meal Type] {Breakfast}
asin,result
20448,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
13870,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Creamy} [Meal Type] {Snack}
asin,result
13903,[Dish Type] {Salad} [Cuisine] {Mediterranean} [Primary Ingredient] {Chickpeas} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
16644,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pesto} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
asin,result
9342,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Marshmallow} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
23842,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
51835,[Dish Type] {Jam} [Cuisine] {American} [Primary Ingredient] {Tomato} [Flavor Profile] {Sweet-Savory} [Meal Type] {Breakfast}
asin,result
22605,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
14732,[Dish Type] {Main Course} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
asin,result
216755,[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
25690,[Dish Type] {Stew} [Cuisine] {Mediterranean} [Primary Ingredient] {Beans} [Flavor Profile] {Earthy} [Meal Type] {Lunch}
asin,result
73910,[Dish Type] {Pasta} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
23541,[Dish Type] {Hot Beverage} [Cuisine] {Western} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
26206,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Pecan} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
22256,[Dish Type] {Stir-Fry} [Cuisine] {Thai} [Primary Ingredient] {Shrimp} [Flavor Profile] {Spicy-Sweet} [Meal Type] {Main Course}
asin,result
10029,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
15901,[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
89392,[Dish Type] {Salmon Dish} [Cuisine] {Scandinavian} [Primary Ingredient] {Salmon} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
asin,result
29661,[Dish Type] {Stew} [Cuisine] {Indian} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
163998,[Dish Type] {Egg Salad} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Lunch}
asin,result
130979,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Comforting} [Meal Type] {Lunch}
asin,result
12328,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
8002,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Afternoon Tea}
asin,result
71025,[Dish Type] {Quiche} [Cuisine] {American} [Primary Ingredient] {Crab} [Flavor Profile] {Salty} [Meal Type] {Lunch}
asin,result
68539,[Dish Type] {Rice Dish} [Cuisine] {Latin American} [Primary Ingredient] {Fish} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
10921,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Lemon} [Flavor Profile] {Tart} [Meal Type] {Afternoon Tea}
asin,result
74360,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory-Sweet} [Meal Type] {Main Course}
asin,result
214553,[Dish Type] {Burger} [Cuisine] {American} [Primary Ingredient] {Beef Patty} [Flavor Profile] {Savory} [Meal Type] {Lunch}
asin,result
216759,[Dish Type] {Baked Good} [Cuisine] {American} [Primary Ingredient] {Cinnamon} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
22161,[Dish Type] {Rice Dish} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Mild} [Meal Type] {Main Course}
asin,result
8948,[Dish Type] {Grilled Meat} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Smoky} [Meal Type] {Main Course}
asin,result
22730,[Dish Type] {Confection} [Cuisine] {American} [Primary Ingredient] {Marshmallow} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
23909,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Sauerkraut} [Flavor Profile] {Savory-Sour} [Meal Type] {Lunch}
asin,result
23380,[Dish Type] {Stew} [Cuisine] {Middle Eastern} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy-Sweet} [Meal Type] {Main Course}
asin,result
164439,[Dish Type] {Steak} [Cuisine] {Mexican} [Primary Ingredient] {Beef} [Flavor Profile] {Zesty} [Meal Type] {Dinner}
asin,result
23937,[Dish Type] {Bruschetta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Fresh} [Meal Type] {Appetizer}
asin,result
79734,[Dish Type] {Stuffed Pasta} [Cuisine] {American} [Primary Ingredient] {Shells} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
168018,[Dish Type] {Burger} [Cuisine] {American} [Primary Ingredient] {Beef Patty} [Flavor Profile] {Savory with Creamy} [Meal Type] {Lunch}
asin,result
13209,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
41596,[Dish Type] {Pesto} [Cuisine] {Italian} [Primary Ingredient] {Basil} [Flavor Profile] {Herbaceous} [Meal Type] {Appetizer}
asin,result
21585,[Dish Type] {Wrap} [Cuisine] {Middle Eastern} [Primary Ingredient] {Phyllo Dough} [Flavor Profile] {Rich} [Meal Type] {Snack}
asin,result
8454,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
73434,[Dish Type] {Crumble} [Cuisine] {American} [Primary Ingredient] {Rhubarb} [Flavor Profile] {Sweet-Tart} [Meal Type] {Dessert}
asin,result
220810,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
178151,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
14136,[Dish Type] {Rice Dish} [Cuisine] {American} [Primary Ingredient] {Peas} [Flavor Profile] {Light} [Meal Type] {Lunch}
asin,result
71881,[Dish Type] {Stew} [Cuisine] {Italian} [Primary Ingredient] {Broccoli} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
11481,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
15412,[Dish Type] {Main Course} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
202951,[Dish Type] {Meat Patty} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Smoky} [Meal Type] {Dinner}
asin,result
10479,[Dish Type] {Chocolate Truffles} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
11786,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Noodles} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
15164,[Dish Type] {Dip} [Cuisine] {Mexican} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Snack}
asin,result
13741,[Dish Type] {Sweet Treat} [Cuisine] {Indian} [Primary Ingredient] {Milk / Paneer} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
140547,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
15102,[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Comforting} [Meal Type] {Dinner}
asin,result
24822,[Dish Type] {Salad} [Cuisine] {Asian} [Primary Ingredient] {Mung Beans} [Flavor Profile] {Light} [Meal Type] {Lunch}
asin,result
87156,[Dish Type] {Baked Dish} [Cuisine] {American} [Primary Ingredient] {Bacon} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
17743,[Dish Type] {Pizza} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
13126,[Dish Type] {Soup} [Cuisine] {Italian} [Primary Ingredient] {Kale} [Flavor Profile] {Earthy} [Meal Type] {Lunch}
asin,result
17212,[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
24378,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Grapes} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
51051,[Dish Type] {Bean Casserole} [Cuisine] {Southern} [Primary Ingredient] {Beans} [Flavor Profile] {Savory-Spicy} [Meal Type] {Main Course}
asin,result
24127,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet} [Meal Type] {Afternoon Snack}
asin,result
24001,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {White Beans} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
14335,[Dish Type] {Pasta Salad} [Cuisine] {American} [Primary Ingredient] {Macaroni} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
24413,[Dish Type] {Curry} [Cuisine] {Thai} [Primary Ingredient] {Coconut Milk} [Flavor Profile] {Creamy and Spicy} [Meal Type] {Main Course}
asin,result
55610,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
139722,[Dish Type] {Salad} [Cuisine] {Mexican} [Primary Ingredient] {Tomato} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
151915,[Dish Type] {Wrap} [Cuisine] {American} [Primary Ingredient] {Turkey} [Flavor Profile] {Savory} [Meal Type] {Lunch}
asin,result
25436,[Dish Type] {Stew} [Cuisine] {Mexican} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
54615,[Dish Type] {Quesadilla} [Cuisine] {Mexican} [Primary Ingredient] {Tortilla} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
23400,[Dish Type] {French Toast} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
21746,[Dish Type] {Breakfast Sandwich} [Cuisine] {American} [Primary Ingredient] {Sausage} [Flavor Profile] {Savory} [Meal Type] {Breakfast}
asin,result
59951,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Savory-Crispy} [Meal Type] {Dinner}
asin,result
71548,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Green Beans} [Flavor Profile] {Savory} [Meal Type] {Side Dish}
asin,result
15294,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Whipped Cream} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
20820,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Sausage} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
58071,[Dish Type] {Hot Dog} [Cuisine] {American} [Primary Ingredient] {Cocktail Sauce} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
20456,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
14244,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Jelly} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
153660,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Smoky-Savory} [Meal Type] {Dinner}
asin,result
25525,[Dish Type] {Appetizer} [Cuisine] {Chinese} [Primary Ingredient] {Wonton} [Flavor Profile] {Savory} [Meal Type] {Snack}
asin,result
18839,[Dish Type] {Rice Dish} [Cuisine] {Cajun} [Primary Ingredient] {Shrimp} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
15192,[Dish Type] {Baked Appetizer} [Cuisine] {American} [Primary Ingredient] {Pastry} [Flavor Profile] {Sweet-Savory} [Meal Type] {Snack}
asin,result
95736,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Main Course}
asin,result
70890,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Pimento Cheese} [Flavor Profile] {Spicy} [Meal Type] {Snack}
asin,result
14605,[Dish Type] {Meat Dish} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
88511,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Spinach} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
35536,[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Smoky} [Meal Type] {Main Course}
asin,result
45514,[Dish Type] {Macaroni and Cheese} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
19154,[Dish Type] {Popcorn} [Cuisine] {American} [Primary Ingredient] {Popcorn} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
213640,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Shrimp} [Flavor Profile] {Fresh} [Meal Type] {Dinner}
asin,result
26382,[Dish Type] {Soup} [Cuisine] {Mexican} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
9601,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Carrot} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
19464,[Dish Type] {Frittata} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Breakfast}
asin,result
91682,[Dish Type] {Rolled Meat} [Cuisine] {French} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
14761,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Sweet & Savory} [Meal Type] {Dinner}
asin,result
25086,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
16951,[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
26444,[Dish Type] {Stew} [Cuisine] {Mediterranean} [Primary Ingredient] {Meatballs} [Flavor Profile] {Tomato-based} [Meal Type] {Main Course}
asin,result
214153,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
13018,[Dish Type] {Soup} [Cuisine] {Italian} [Primary Ingredient] {Pesto} [Flavor Profile] {Herbaceous} [Meal Type] {Lunch}
asin,result
13184,[Dish Type] {Soufflé} [Cuisine] {French} [Primary Ingredient] {Egg} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
139032,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Rich} [Meal Type] {Lunch}
asin,result
6880,[Dish Type] {Fried Dough} [Cuisine] {Chinese} [Primary Ingredient] {Flour} [Flavor Profile] {Savory} [Meal Type] {Snack}
asin,result
46960,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Meat Sauce} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
22976,[Dish Type] {Salsa} [Cuisine] {Mexican} [Primary Ingredient] {Avocado} [Flavor Profile] {Creamy} [Meal Type] {Appetizer}
asin,result
152002,[Dish Type] {Syrup} [Cuisine] {Canadian} [Primary Ingredient] {Maple} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
38624,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Penne} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
23980,[Dish Type] {Pasta Salad} [Cuisine] {American} [Primary Ingredient] {Tuna} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
14640,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato Sauce} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
72500,[Dish Type] {Risotto} [Cuisine] {Italian} [Primary Ingredient] {Spinach} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
10661,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
193219,[Dish Type] {Taco} [Cuisine] {Mexican} [Primary Ingredient] {Shredded Pork} [Flavor Profile] {Spicy-Savory} [Meal Type] {Lunch}
asin,result
222856,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
105691,[Dish Type] {Main Course} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
17687,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Butter} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
15509,[Dish Type] {Shepherd’s Pie} [Cuisine] {British} [Primary Ingredient] {Potatoes} [Flavor Profile] {Comforting} [Meal Type] {Main Course}
asin,result
12237,[Dish Type] {Cobbler} [Cuisine] {American} [Primary Ingredient] {Strawberry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
10568,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
86888,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Strawberry} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
19852,[Dish Type] {Brownie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
6972,[Dish Type] {Bread} [Cuisine] {Western} [Primary Ingredient] {Flour} [Flavor Profile] {Mild} [Meal Type] {Breakfast}
asin,result
219907,[Dish Type] {Brownie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
16635,[Dish Type] {Toast} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Breakfast}
asin,result
141017,[Dish Type] {Dip} [Cuisine] {Mediterranean} [Primary Ingredient] {Yogurt} [Flavor Profile] {Creamy} [Meal Type] {Snack}
asin,result
18898,[Dish Type] {Stuffed Vegetable} [Cuisine] {American} [Primary Ingredient] {Acorn Squash} [Flavor Profile] {Creamy} [Meal Type] {Main Course}
asin,result
140135,[Dish Type] {Pasta} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
9860,[Dish Type] {Bar} [Cuisine] {American} [Primary Ingredient] {Rice Crispies} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
15229,[Dish Type] {Roasted Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
asin,result
6733,[Dish Type] {Biscuit} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Buttery} [Meal Type] {Breakfast}
asin,result
147670,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Cabbage} [Flavor Profile] {Tangy} [Meal Type] {Side}
asin,result
8443,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Blueberry} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
8754,[Dish Type] {Chicken Breast} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
24196,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
71528,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
11291,[Dish Type] {Bar} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
8378,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Strawberry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
11912,[Dish Type] {Macaroni Salad} [Cuisine] {American} [Primary Ingredient] {Macaroni} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
86755,[Dish Type] {Rice Dish} [Cuisine] {Latin American} [Primary Ingredient] {Shrimp} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
229081,[Dish Type] {Chili} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
61562,[Dish Type] {Stuffed Vegetable} [Cuisine] {Mediterranean} [Primary Ingredient] {Tomato} [Flavor Profile] {Herbaceous} [Meal Type] {Appetizer}
asin,result
9344,[Dish Type] {Seasoning Blend} [Cuisine] {Mexican} [Primary Ingredient] {Chili Powder} [Flavor Profile] {Spicy} [Meal Type] {Appetizer}
asin,result
74053,[Dish Type] {Pasta} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
35096,[Dish Type] {Cobbler} [Cuisine] {American} [Primary Ingredient] {Fruit} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
13288,[Dish Type] {Soup} [Cuisine] {Vegetarian} [Primary Ingredient] {Pea} [Flavor Profile] {Earthy} [Meal Type] {Lunch}
asin,result
47125,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Mussels} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
16164,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Spiced} [Meal Type] {Snack}
asin,result
229123,[Dish Type] {Enchilada} [Cuisine] {Mexican} [Primary Ingredient] {Cheese} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
223382,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet-Savory} [Meal Type] {Main Course}
asin,result
215678,[Dish Type] {Stuffed Vegetable} [Cuisine] {Vegetarian} [Primary Ingredient] {Zucchini} [Flavor Profile] {Earthy} [Meal Type] {Main Course}
asin,result
54783,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Lettuce} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
16310,[Dish Type] {Roast} [Cuisine] {Irish} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
18374,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
16237,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Noodles} [Flavor Profile] {Creamy} [Meal Type] {Main Course}
